PRYSMIAN SPA;IT0004176001;PRY IM EQUITY;EUR;7,99;ITALY;Industrie;Biens d'investissement;Yann;273;273;9,60;14,46;3,86;5,00;3,00;2,00;3,33;2,95;84,79;9,34;2,00;2,00;3,00;2,33;-2,63;19,82;3,01;1,00;3,00;3,00;2,33;2,83;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;29,77;-;-17,59%;21,0%;-;#N/A Invalid Security;-;21,57;31,00;28,4%;2,4%;FTSEMIB INDEX;5,5%;-10,6%;31,00;4,1%;72,2%;BUY;2,0;0;0;1;1;0;27,5;28,0;29,5;30,3;30,3;29,9;0,14;-0,15;2,45;2,95;51,2;A;NR;Green;Bonus;Bonus;Bonus
PUBLICIS GROUPE;FR0000130577;PUB FP EQUITY;EUR;13,82;FRANCE;Services de communication;Médias et divertissement;Cédric;223;223;1,91;-5,25;9,11;3,00;1,00;3,00;2,33;1,36;41,22;7,90;3,00;3,00;2,00;2,67;26,39;10,86;1,57;5,00;5,00;4,00;4,67;3,00;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;EUR;54,52;-;-12,40%;30,9%;-;#N/A Invalid Security;-;25,64;57,16;89,0%;33,8%;CAC INDEX;58,4%;15,5%;64,00;17,4%;60,0%;BUY;2,0;0;0;1;1;0;46,9;53,7;54,7;53,8;53,1;52,6;-0,50;0,00;4,94;4,22;51,6;A;52,18;Yellow;;Bonus;Bonus
PUMA SE;DE0006969603;PUM GR EQUITY;EUR;16,03;GERMANY;Consommation discrétionnaire;Biens de consommation durables;Bruno;136;136;8,63;24,38;5,33;5,00;4,00;2,00;3,67; ;17,94;7,76;1,00;4,00;2,00;2,33; ;41,78;7,29;5,00;1,00;4,00;3,33;3,25;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;EUR;106,25;-;-13,61%;19,1%;-;#N/A Invalid Security;-;63,30;106,30;58,3%;15,1%;DAX INDEX;38,8%;1,0%;107,00;0,7%;66,7%;BUY;2,0;0;0;1;1;0;88,2;92,2;96,6;101,7;102,4;102,0;1,78;-0,24;5,62;12,37;65,1;AAA;NR;Green;;Bonus;Bonus
RAIFFEISEN BANK;AT0000606306;RBI AV EQUITY;EUR;6,20;AUSTRIA;Finance;Banques;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;37;37;-0,20;-21,78;2,00;NR;2,00;6,50;3,00;3,00;0,47;5,00;5,00;3,00;Opportuniste;EUR;18,86;-;-26,13%;23,2%;-;#N/A Invalid Security;-;11,65;20,98;15,4%;13,1%;ATX INDEX;-34,6%;-10,9%;22,90;21,4%;61,9%;BUY;1,0;0;0;0;1;0;17,4;18,9;19,6;19,0;18,6;18,4;-0,33;-0,04;-2,35;0,60;42,1;A;80,03;Green;;Bonus;Bonus
RANDSTAD NV;NL0000379121;RAND NA EQUITY;EUR;12,07;NETHERLANDS;Industrie;Services commerciaux et profes;Yann;136;136;-3,58;15,14;2,49;2,00;4,00;2,00;2,67;0,22;4,36;9,39;4,00;4,00;3,00;3,67;12,81;15,06;2,34;5,00;4,00;3,00;4,00;3,25;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;EUR;65,66;-;-14,65%;22,9%;-;#N/A Invalid Security;-;40,45;66,24;48,9%;23,3%;AEX INDEX;19,2%;3,6%;66,00;0,5%;26,3%;NOT RATED;2,0;0;0;1;1;0;57,2;62,5;64,0;64,6;64,3;63,5;-0,08;-0,19;3,28;3,32;51,0;AA;NR;Green;;;Bonus
RATIONAL AG;DE0007010803;RAA GR EQUITY;EUR;10,19;GERMANY;Industrie;Biens d'investissement;Yann;223;223;-1,25;20,34;20,66;2,00;4,00;4,00;3,33; ;-42,63;16,06;1,00;5,00;4,00;3,33;1,32;74,42;14,81;1,00;1,00;4,00;2,00;3,00;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;EUR;897;-;-22,71%;27,9%;-;#N/A Invalid Security;-;500,00;902,00;71,2%;17,8%;DAX INDEX;51,7%;3,6%;635,00;-29,2%;7,1%;NOT RATED;3,0;0;1;1;1;0;730,0;724,3;757,1;791,0;812,7;820,4;23,08;4,41;13,15;130,76;75,1;BBB;NR;Green;;;
RECKITT BENCKISE;GB00B24CGK77;RKT LN EQUITY;GBp;4469,34;BRITAIN;Consommation de base;Produits domestiques et de soi;Sophie;273;273;6,98;-3,20;15,44;4,00;1,00;4,00;3,00;3,39;97,29;12,85;2,00;2,00;3,00;2,33;6,72;20,22;4,45;4,00;3,00;2,00;3,00;2,83;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;GBp;6249;-;-25,75%;18,1%;-;#N/A Invalid Security;-;5782,00;8020,00;-21,5%;-4,5%;UKX INDEX;-34,5%;-13,1%;7700,00;23,2%;78,3%;BUY;0,0;0;0;0;0;0;6514,2;6433,5;6443,0;6429,5;6405,2;6389,0;-30,17;-19,45;-1,81;-68,81;36,0;AA;66,13;Yellow;Bonus;Bonus;Bonus
RECORDATI SPA;IT0003828271;REC IM EQUITY;EUR;10,71;ITALY;Soins de santé;Sciences pharmaceutiques, biot;Thomas;50;50;4,11;18,31;31,72;4,00;4,00;5,00;4,33;1,59;64,80;25,95;3,00;2,00;4,00;3,00; ;23,84;6,71;5,00;2,00;2,00;3,00;3,67;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;EUR;51,14;-;-11,95%;24,9%;-;#N/A Invalid Security;-;41,02;52,74;6,2%;12,8%;FTSEMIB INDEX;-16,6%;-0,2%;49,00;-4,2%;25,0%;NOT RATED;1,0;0;0;0;1;0;45,6;46,7;48,0;50,0;50,8;50,3;0,77;-0,13;-0,34;1,25;58,2;BBB;NR;Green;;;
RED ELECTRICA;ES0173093024;REE SM EQUITY;EUR;8,88;SPAIN;Services aux collectivités;Services aux collectivités;Sophie;223;223;0,56;0,15;46,04;3,00;1,00;5,00;3,00; ; ;16,99;1,00;1,00;4,00;2,00; ;12,31;2,33;5,00;4,00;3,00;4,00;3,00;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;16,4;-;-18,98%;21,9%;-;#N/A Invalid Security;-;13,57;17,47;-3,8%;-2,2%;IBEX INDEX;-22,1%;-10,4%;15,80;-3,7%;28,0%;BUY;1,0;0;0;1;0;0;15,8;15,6;16,3;15,9;15,9;15,9;-0,12;0,04;0,30;-0,24;54,2;AAA;80,6;Green;;Bonus;Bonus
RELX PLC;GB00B2B0DG97;REL LN EQUITY;GBp;3982,89;BRITAIN;Industrie;Services commerciaux et profes;Yann;194;194;-0,85;7,63;21,24;3,00;2,00;5,00;3,33;2,99;334,84;57,40;2,00;1,00;5,00;2,67;4,59;22,05;13,44;3,00;2,00;4,00;3,00;3,08;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;GBp;2059;-;-15,47%;16,2%;-;#N/A Invalid Security;-;1505,00;2070,00;21,1%;14,9%;UKX INDEX;8,1%;6,2%;2062,50;0,2%;55,0%;BUY;3,0;0;1;1;1;0;1823,9;1881,3;1929,5;2001,2;2039,5;2042,6;34,87;0,51;0,31;99,19;65,0;AAA;65,01;Green;;Bonus;Bonus
REMY COINTREAU;FR0000130395;RCO FP EQUITY;EUR;9,21;FRANCE;Consommation de base;Produits alimentaires, boisson;Sophie;194;194;-3,50;18,83;23,35;2,00;4,00;5,00;3,67;1,16;20,29;9,79;4,00;4,00;3,00;3,67;1,56;52,51;5,68;1,00;1,00;2,00;1,33;3,08;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;182,2;-;-11,96%;12,9%;-;#N/A Invalid Security;-;131,70;183,80;30,4%;19,6%;CAC INDEX;-0,1%;1,3%;163,00;-10,5%;13,0%;SELL;1,0;0;0;0;1;0;160,0;167,6;171,3;177,0;179,6;179,1;2,67;-0,16;-3,37;10,80;63,0;A;64,48;Green;;;Bonus
RENAULT SA;FR0000131906;RNO FP EQUITY;EUR;9,28;FRANCE;Consommation discrétionnaire;Automobiles et composants auto;Yann;223;223;-9,10;15,93;-4,60;1,00;4,00;1,00;2,00;0,89;7,02;-26,99;4,00;4,00;1,00;3,00;33,35;6,80;0,30;5,00;5,00;5,00;5,00;3,00;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;31,32;-;-27,39%;36,7%;-;#N/A Invalid Security;-;19,67;41,42;22,2%;-12,4%;CAC INDEX;-8,3%;-30,7%;40,00;27,7%;30,4%;HOLD;1,0;0;0;0;1;0;34,1;35,2;33,9;33,1;31,6;30,6;-1,12;-0,27;-0,57;1,38;37,7;BBB;66,25;Orange;;;Malus
REPSOL SA;ES0173516115;REP SM EQUITY;EUR;13,99;SPAIN;Energie;Energie;Louis;303;303;-4,64;31,16;-3,23;1,00;5,00;1,00;2,33;9,47;48,70;-10,36;1,00;3,00;1,00;1,67;7,99;6,85;0,63;4,00;5,00;5,00;4,67;2,75;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;9,181;-;-31,06%;30,2%;-;#N/A Invalid Security;-;5,04;11,55;21,1%;11,3%;IBEX INDEX;2,8%;3,1%;12,18;32,7%;50,0%;BUY;2,0;0;0;1;1;0;9,3;10,6;10,6;9,9;9,3;9,1;-0,47;-0,06;10,25;0,44;32,7;AA;81,21;Yellow;;Bonus;Bonus
REXEL SA;FR0010451203;RXL FP EQUITY;EUR;5,41;FRANCE;Industrie;Biens d'investissement;Yann;303;303;-1,69;12,39;-0,03;2,00;3,00;1,00;2,00;2,91;62,00;-6,51;2,00;3,00;1,00;2,00;28,60;11,06;1,20;5,00;5,00;5,00;5,00;2,75;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;17,71;-;-22,90%;31,7%;-;#N/A Invalid Security;-;8,65;18,48;62,1%;41,1%;CAC INDEX;31,6%;22,8%;21,00;18,6%;66,7%;BUY;2,0;0;0;1;1;0;14,5;16,8;17,3;17,6;17,5;17,2;0,00;-0,08;12,27;1,98;52,0;AA;75,07;Yellow;;Bonus;Bonus
RIO TINTO PLC;GB0007188757;RIO LN EQUITY;GBp;9862,11;BRITAIN;Matériaux;Matériaux;Jeremy;2;2;3,70;33,40;37,72;4,00;5,00;5,00;4,67;0,04;1,49;22,31;4,00;5,00;4,00;4,33;8,02;6,26;2,24;4,00;5,00;3,00;4,00;4,42;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;GBp;5896;-;-16,92%;29,1%;-;#N/A Invalid Security;-;4208,51;6788,00;23,7%;8,9%;UKX INDEX;10,7%;0,3%;6500,00;10,2%;44,0%;BUY;2,0;0;0;1;1;0;5638,9;5963,6;6031,1;5980,6;5985,1;5867,8;-33,99;-13,64;25,54;261,90;44,7;A;72,33;Orange;;Bonus;Malus
ROCHE HLDG-GENUS;CH0012032048;ROG SW EQUITY;CHF;306,36;SWITZERLAND;Soins de santé;Sciences pharmaceutiques, biot;Thomas;94;94;3,22;4,30;31,79;3,00;2,00;5,00;3,33;0,14;7,74;41,38;4,00;4,00;5,00;4,33;5,54;17,75;6,35;3,00;3,00;2,00;2,67;3,42;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;CHF;347,3;-;-14,34%;15,7%;-;#N/A Invalid Security;-;290,55;359,10;5,8%;12,4%;SMI INDEX;-11,0%;-1,0%;372,50;7,3%;58,1%;HOLD;1,0;0;0;0;1;0;314,6;320,8;336,1;352,5;354,6;353,9;4,26;-1,83;-0,47;14,65;42,7;A;64,78;Orange;;;Malus
ROLLS-ROYCE HOLD;GB00B63H8491;RR/ LN EQUITY;GBp;799,36;BRITAIN;Industrie;Biens d'investissement;Yann;422;422;-5,53;5,31;-19,22;1,00;2,00;1,00;1,33;21,19;-79,55; ;1,00;5,00;5,00;3,67;-51,10;137,56; ;1,00;1,00;4,00;2,00;2,08;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;GBp;95,82;-;-58,49%;47,6%;-;#N/A Invalid Security;-;34,63;137,20;2,8%;-13,9%;UKX INDEX;-10,2%;-22,5%;110,00;14,8%;23,8%;SELL;1,0;0;0;0;1;0;102,5;106,4;103,8;97,7;93,7;92,5;-3,55;-0,19;-24,84;5,63;44,5;BB;73,91;Yellow;;;
NATWEST GROUP PL;GB00B7T77214;NWG LN EQUITY;GBp;2311,76;BRITAIN;Finance;Banques;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;118;118;-3,12;-15,56;1,00;NR;1,00;-1,10;1,00;1,00;0,58;4,00;4,00;1,75;Core;GBp;199,95;-;-21,81%;32,2%;-;#N/A Invalid Security;-;90,54;213,80;71,0%;19,3%;UKX INDEX;58,0%;10,6%;240,00;20,0%;52,0%;BUY;2,0;0;0;1;1;0;175,3;198,3;202,9;201,7;199,8;195,7;-2,02;-0,98;15,73;28,32;42,5;AA;56,18;Yellow;;Bonus;Bonus
ROYAL MAIL;GB00BDVZYZ77;RMG LN EQUITY;GBp;532,20;BRITAIN;Industrie;Transport;Thomas;109;109;7,69;1,22;4,83;4,00;1,00;2,00;2,33;0,41;9,95;11,89;4,00;4,00;3,00;3,67;16,32;8,85;0,99;5,00;5,00;5,00;5,00;3,33;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;GBp;532;-;-21,00%;23,5%;-;#N/A Invalid Security;-;160,05;612,60;195,6%;57,5%;UKX INDEX;182,6%;48,9%;662,50;24,5%;73,3%;BUY;2,0;0;0;1;1;0;436,3;534,7;569,3;563,3;549,7;530,5;-11,77;-6,06;28,99;96,59;36,2;AA;67,41;Yellow;Bonus;Bonus;Bonus
SACYR SA;ES0182870214;SCYR SM EQUITY;EUR;1,27;SPAIN;Industrie;Biens d'investissement;Yann;223;223;13,89;-0,45;10,52;5,00;1,00;3,00;3,00; ;539,65;4,35;1,00;1,00;2,00;1,33; ;7,96;1,42;5,00;5,00;4,00;4,67;3,00;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;2,024;-;-31,35%;25,6%;-;#N/A Invalid Security;-;1,39;2,39;1,7%;0,2%;IBEX INDEX;-16,6%;-8,0%;3,00;48,2%;91,7%;BUY;1,0;0;0;0;1;0;2,0;2,2;2,2;2,1;2,0;2,0;-0,06;-0,02;-5,86;0,14;33,0;BBB;NR;Green;Bonus;Bonus;
SAFRAN SA;FR0000073272;SAF FP EQUITY;EUR;49,88;FRANCE;Industrie;Biens d'investissement;Yann;340;340;4,68;5,14;5,29;4,00;2,00;2,00;2,67;1,35;24,66;2,85;3,00;4,00;2,00;3,00;2,87;29,33;3,38;2,00;2,00;3,00;2,33;2,67;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;EUR;116,9;-;-22,11%;34,6%;-;#N/A Invalid Security;-;80,64;127,74;31,5%;0,9%;CAC INDEX;0,9%;-17,4%;131,00;12,1%;58,3%;HOLD;1,0;0;0;0;1;0;115,8;120,5;120,4;116,5;114,2;112,5;-2,43;-0,20;-0,63;9,62;45,1;A;62,17;Green;;;Bonus
SAGE GROUP;GB00B8C3BL03;SGE LN EQUITY;GBp;747,60;BRITAIN;Technologies de l'information;Logiciels et services;Moad;194;194;3,60;2,24;17,05;4,00;1,00;4,00;3,00;0,25;8,74;15,85;4,00;4,00;4,00;4,00;5,08;27,45;4,41;3,00;2,00;2,00;2,33;3,08;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;GBp;704,4;-;-26,26%;14,4%;-;#N/A Invalid Security;-;543,20;774,40;-6,5%;21,0%;UKX INDEX;-19,5%;12,4%;667,50;-5,2%;40,9%;SELL;2,0;0;0;1;1;0;631,4;646,5;675,3;692,4;696,1;692,0;5,71;-1,54;0,18;17,31;59,1;AA;45,52;Green;;;Bonus
SAINSBURY PLC;GB00B019KW72;SBRY LN EQUITY;GBp;626,95;BRITAIN;Consommation de base;Vente au détail de produits a;Sophie;402;402;0,69;2,05;0,21;3,00;1,00;1,00;1,67;8,83;175,08;-4,21;1,00;1,00;1,00;1,00;38,25;12,61;0,90;5,00;4,00;5,00;4,67;2,25;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;GBp;279,1;-;-12,50%;16,6%;-;#N/A Invalid Security;-;172,23;286,30;52,3%;23,8%;UKX INDEX;39,3%;15,1%;267,50;-4,2%;33,3%;HOLD;2,0;0;0;1;1;0;237,8;255,3;269,4;278,8;282,2;280,9;4,13;-0,83;5,95;11,37;60,0;AAA;72,76;Green;;;Bonus
SALESFORCE.COM;US79466L3024;CRM US EQUITY;USD;228,56;UNITED STATES;Technologies de l'information;Logiciels et services;Moad;121;121;26,35;26,70;4,25;5,00;4,00;2,00;3,67;-1,77;-20,89;11,52;5,00;5,00;3,00;4,33;2,65;58,66;5,14;2,00;1,00;2,00;1,67;3,33;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;USD;247,28;-;-26,99%;17,1%;-;#N/A Invalid Security;-;184,38;284,50;31,2%;11,3%;SPX INDEX;-4,5%;-5,6%;283,00;14,4%;80,4%;BUY;2,0;0;0;1;1;0;232,8;228,2;236,8;243,8;241,8;241,3;0,94;-0,52;6,98;5,44;60,8;AA;60,17;Green;Bonus;Bonus;Bonus
WEBUILD SPA;IT0003865570;WBD IM EQUITY;EUR;1,90;ITALY;Industrie;Biens d'investissement;Yann;136;136;-6,96;64,61;9,45;1,00;5,00;3,00;3,00;1,83;49,42;10,41;3,00;3,00;3,00;3,00;4,10;15,50;1,06;3,00;4,00;5,00;4,00;3,25;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;2,124;-;-38,97%;33,4%;-;#N/A Invalid Security;-;0,86;2,31;48,3%;79,7%;FTSEMIB INDEX;25,5%;66,7%;2,30;8,3%;28,6%;NOT RATED;2,0;0;0;1;1;0;1,6;1,9;2,1;2,2;2,2;2,1;0,01;-0,02;9,89;0,54;47,6;A;NR;Green;;;Bonus
SANDVIK AB;SE0000667891;SAND SS EQUITY;SEK;284,49;SWEDEN;Industrie;Biens d'investissement;Yann;109;109;-0,99;15,20;20,09;2,00;4,00;4,00;3,33;0,21;7,30;18,94;4,00;4,00;4,00;4,00;4,85;18,13;3,64;3,00;3,00;2,00;2,67;3,33;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;SEK;226,7;-;-14,83%;25,3%;-;#N/A Invalid Security;-;154,00;242,10;32,7%;13,6%;OMX INDEX;-0,9%;-13,3%;262,50;15,8%;67,9%;BUY;3,0;0;1;1;1;0;210,9;226,5;222,2;221,7;223,4;219,8;0,18;0,06;0,57;5,20;53,7;AA;86,83;Green;;Bonus;Bonus
SANOFI;FR0000120578;SAN FP EQUITY;EUR;111,16;FRANCE;Soins de santé;Sciences pharmaceutiques, biot;Thomas;94;94;1,09;3,85;37,84;3,00;1,00;5,00;3,00;0,48;13,10;20,20;4,00;4,00;4,00;4,00;5,41;13,05;1,64;3,00;4,00;4,00;3,67;3,42;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;EUR;88;-;-17,29%;13,5%;-;#N/A Invalid Security;-;74,92;92,09;-3,4%;11,8%;CAC INDEX;-33,9%;-6,5%;102,00;15,9%;67,7%;BUY;2,0;0;0;1;1;0;83,3;85,6;87,5;87,7;87,7;87,3;-0,05;-0,08;0,69;2,37;50,1;BBB;74,91;Orange;;Bonus;Malus
SANTANDER BANK;PLBZ00000044;SPL PW EQUITY;PLN;24,84;POLAND;Finance;Banques;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;56;56;2,88;-13,69;3,00;3,00;3,00;3,84;2,00;2,00;0,84;3,00;3,00;2,75;Core;PLN;244,9;-;-24,40%;38,0%;-;#N/A Invalid Security;-;120,00;275,90;50,5%;31,9%;WIG20 INDEX;27,4%;19,0%;249,00;1,7%;31,3%;HOLD;1,0;0;0;0;1;0;206,0;235,2;254,2;250,5;242,4;239,7;-4,41;-1,19;-10,99;21,29;44,1;A;69,21;Green;;;Bonus
SAP SE;DE0007164600;SAP GR EQUITY;EUR;145,33;GERMANY;Technologies de l'information;Logiciels et services;Moad;133;133;5,35;2,93;23,45;4,00;1,00;5,00;3,33;0,64;14,98;16,71;4,00;4,00;4,00;4,00;5,41;23,29;4,32;3,00;2,00;2,00;2,33;3,25;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;118,22;-;-36,19%;22,5%;-;#N/A Invalid Security;-;89,93;143,32;-14,7%;10,3%;DAX INDEX;-34,3%;-3,9%;139,00;17,6%;63,9%;BUY;2,0;0;0;1;1;0;110,1;114,0;118,0;121,5;123,4;121,0;0,93;-0,75;5,67;8,04;43,6;AAA;71,03;Yellow;;Bonus;Bonus
SARAS SPA;IT0000433307;SRS IM EQUITY;EUR;0,62;ITALY;Energie;Energie;Louis;418;418;-6,29;42,19;-4,41;1,00;5,00;1,00;2,33;14,93;62,93;-21,90;1,00;2,00;1,00;1,33;-23,00; ;0,80;1,00;1,00;5,00;2,33;2,08;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;0,6514;-;-36,30%;34,8%;-;#N/A Invalid Security;-;0,41;0,89;6,2%;9,6%;FTSEMIB INDEX;-16,7%;-3,4%;0,72;10,5%;33,3%;BUY;2,0;0;0;1;1;0;0,6;0,7;0,7;0,7;0,7;0,6;-0,03;0,00;11,85;0,07;39,4;BBB;NR;Green;;Bonus;
SARTORIUS STEDIM;FR0013154002;DIM FP EQUITY;EUR;42,91;FRANCE;Soins de santé;Sciences pharmaceutiques, biot;Thomas;14;14;21,19;37,18;26,51;5,00;5,00;5,00;5,00;0,65;28,57;28,85;4,00;4,00;5,00;4,33;0,95;64,68;18,56;1,00;1,00;4,00;2,00;4,08;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;EUR;463,5;-;-21,14%;32,6%;-;#N/A Invalid Security;-;255,40;466,00;69,3%;59,2%;CAC INDEX;38,7%;40,9%;436,00;-5,9%;70,0%;BUY;3,0;0;1;1;1;0;350,1;375,0;389,2;428,6;449,3;452,6;19,31;0,28;4,30;23,15;67,5;BBB;56,11;Green;Bonus;Bonus;
SBERBANK;RU0009029540;SBER RM EQUITY;RUB;6375,27;RUSSIA;Finance;Banques;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;5;5;6,04;-25,10;4,00;NR;4,00;18,75;5,00;5,00;1,09;2,00;2,00;3,75;Core;RUB;295,4;-;-10,53%;14,5%;-;#N/A Invalid Security;-;196,15;322,20;37,1%;8,9%;IMOEX INDEX;6,2%;-4,6%;382,05;29,3%;89,5%;BUY;2,0;0;0;1;1;0;276,4;298,8;306,6;302,8;299,5;295,5;-3,33;-0,95;2,81;27,22;40,3;BB;56,59;Yellow;Bonus;Bonus;
SCHAEFFLER-PREF;DE000SHA0159;SHA GR EQUITY;EUR;4,97;GERMANY;Consommation discrétionnaire;Automobiles et composants auto;Yann;331;331;-3,27;13,30;2,90;2,00;3,00;2,00;2,33; ;108,36;-0,16;1,00;2,00;1,00;1,33;12,63;6,21;1,69;5,00;5,00;4,00;4,67;2,67;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;7,465;-;-22,81%;33,5%;-;#N/A Invalid Security;-;4,99;8,44;16,5%;9,2%;DAX INDEX;-3,1%;-5,0%;8,80;17,9%;42,1%;NOT RATED;2,0;0;0;1;1;0;6,9;7,6;7,6;7,5;7,3;7,3;-0,13;-0,01;5,64;0,37;43,9;BBB;NR;Green;;;
SCHINDLER HLD-PC;CH0024638196;SCHP SW EQUITY;CHF;31,12;SWITZERLAND;Industrie;Biens d'investissement;Yann;223;223;1,63;8,87;9,70;3,00;2,00;3,00;2,67;-1,75;-61,21;18,84;5,00;5,00;4,00;4,67;5,66;33,07;6,77;3,00;1,00;2,00;2,00;3,00;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;CHF;296,2;-;-10,65%;12,4%;-;#N/A Invalid Security;-;229,30;296,60;22,2%;24,1%;SMI INDEX;5,4%;10,8%;257,50;-13,1%;24,0%;HOLD;3,0;0;1;1;1;0;258,2;272,0;273,5;282,9;285,9;288,1;4,29;0,58;0,64;2,81;73,8;BB;NR;Green;;;
SCHNEIDER ELECTR;FR0000121972;SU FP EQUITY;EUR;79,63;FRANCE;Industrie;Biens d'investissement;Yann;136;136;0,73;14,89;12,27;3,00;4,00;3,00;3,33;0,81;14,75;10,08;4,00;4,00;3,00;3,67;6,10;22,77;3,35;3,00;2,00;3,00;2,67;3,25;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Core;EUR;139,9;-;-8,16%;21,5%;-;#N/A Invalid Security;-;98,06;140,62;39,1%;18,3%;CAC INDEX;8,5%;0,0%;147,00;5,1%;57,7%;BUY;2,0;0;0;1;1;0;125,2;131,7;132,8;135,3;135,8;134,4;0,59;-0,17;1,95;10,20;57,0;AAA;91;Yellow;;Bonus;Bonus
SCHOELLER-BLECKM;AT0000946652;SBO AV EQUITY;EUR;0,50;AUSTRIA;Energie;Energie;Louis;121;121;0,32;30,13;-11,07;3,00;5,00;1,00;3,00;-0,57;-4,69;-8,55;5,00;5,00;1,00;3,67;11,82;24,32;1,57;5,00;2,00;4,00;3,67;3,33;NR;NR;;;NR;NR;NR;;NR;NR;;NR;NR;NR;Opportuniste;EUR;31,2;-;-32,72%;35,0%;-;#N/A Invalid Security;-;19,50;45,05;33,6%;0,3%;ATX INDEX;-16,4%;-23,6%;42,40;35,9%;57,1%;NOT RATED;2,0;0;0;1;1;0;33,3;37,1;35,7;33,0;31,1;30,4;-1,67;-0,12;20,12;2,83;36,1;A;NR;Green;;;Bonus
SCHRODERS PLC;GB0002405495;SDR LN EQUITY;GBp;972,80;BRITAIN;Finance;Services financiers diversifi;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;56;56;0,07;-2,17;2,00;4,00;3,00;12,49;5,00;5,00;2,11;0,00;0,00;2,75;Core;GBp;3666;-;-14,86%;22,0%;-;#N/A Invalid Security;-;2585,00;3694,00;23,1%;9,9%;UKX INDEX;10,1%;1,2%;3590,50;-2,1%;14,3%;HOLD;3,0;0;1;1;1;0;3382,4;3543,9;3560,8;3559,5;3588,3;3553,6;5,70;2,97;2,97;164,19;54,9;AAA;NR;Green;;;Bonus
SCOR SE;FR0010411983;SCR FP EQUITY;EUR;4,57;FRANCE;Finance;Assurance;Chantal;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;;;;NR;NR;NR;NR;NR;77;77;2,68;15,63;3,00;1,00;2,00;1,87;2,00;2,00;0,69;4,00;4,00;2,50;Opportuniste;EUR;24,52;-;-17,64%;35,4%;-;#N/A Invalid Security;-;20,50;30,62;1,7%;-7,2%;CAC INDEX;-28,8%;-25,5%;32,50;32,5%;70,0%;HOLD;1,0;0;0;1;0;0;27,2;27,6;26,4;25,5;24,9;24,4;-0,65;-0,11;1,59;-1,27;37,1;BBB;70;Green;Bonus;;
